x,y,phase,pathName
4.865093,44.93027,0.5819607,Centered
5.362423,45.797817,0.5837291,Centered
5.8693733,46.659798,0.5854975,Centered
6.3858757,47.516098,0.5872659,Centered
6.911854,48.3666,0.5890343,Centered
7.447254,49.211212,0.5908027,Centered
7.9920006,50.04982,0.59257114,Centered
8.54604,50.882324,0.59433955,Centered
9.109287,51.708622,0.59610796,Centered
9.681683,52.528606,0.59787637,Centered
10.263157,53.342186,0.5996448,Centered
10.853634,54.14925,0.6014132,Centered
11.453037,54.949707,0.6031816,Centered
12.061298,55.74345,0.60495,Centered
12.678333,56.530373,0.6067184,Centered
13.304089,57.310406,0.60848683,Centered
13.93848,58.083454,0.61025524,Centered
14.581409,58.849392,0.61202365,Centered
15.232807,59.608135,0.61379206,Centered
15.892597,60.359596,0.6155605,Centered
16.560696,61.103683,0.6173289,Centered
17.237019,61.840298,0.6190973,Centered
17.92149,62.569347,0.6208657,Centered
18.614017,63.290756,0.6226341,Centered
19.314514,64.00442,0.6244025,Centered
20.022903,64.71026,0.62617093,Centered
20.739082,65.40818,0.62793934,Centered
21.462978,66.0981,0.62970775,Centered
22.194477,66.77992,0.63147616,Centered
22.933529,67.45359,0.6332446,Centered
23.680012,68.119,0.635013,Centered
24.43386,68.77609,0.6367814,Centered
25.194946,69.42476,0.6385498,Centered
25.963196,70.06492,0.6403182,Centered
26.738476,70.69649,0.6420866,Centered
27.52076,71.31942,0.64385504,Centered
28.309914,71.933624,0.64562345,Centered
29.10585,72.53903,0.64739186,Centered
29.908459,73.135544,0.64916027,Centered
30.71764,73.723114,0.6509287,Centered
31.533314,74.30165,0.6526971,Centered
32.355354,74.871086,0.6544655,Centered
33.183674,75.43136,0.6562339,Centered
34.01817,75.98239,0.6580023,Centered
34.858738,76.52411,0.6597707,Centered
35.70527,77.056465,0.66153914,Centered
36.557663,77.57938,0.66330755,Centered
37.415813,78.09279,0.66507596,Centered
38.27962,78.596634,0.66684437,Centered
39.14897,79.09085,0.6686128,Centered
40.023758,79.57537,0.6703812,Centered
40.903873,80.05015,0.6721496,Centered
41.78921,80.515114,0.673918,Centered
42.679657,80.970215,0.6756864,Centered
43.575108,81.4154,0.6774548,Centered
44.475452,81.85059,0.67922324,Centered
45.380573,82.27577,0.68099165,Centered
46.290363,82.69086,0.68276006,Centered
47.20471,83.09581,0.68452847,Centered
48.123497,83.490585,0.6862969,Centered
49.046616,83.87512,0.6880653,Centered
49.97395,84.249374,0.6898337,Centered
50.905384,84.613304,0.6916021,Centered
51.840805,84.966866,0.6933705,Centered
52.780098,85.310005,0.69513893,Centered
53.723145,85.64269,0.69690734,Centered
54.66983,85.96488,0.69867575,Centered
55.620033,86.27653,0.70044416,Centered
56.573647,86.5776,0.7022126,Centered
57.53054,86.86806,0.703981,Centered
58.49061,87.147865,0.7057494,Centered
59.45372,87.416985,0.7075178,Centered
60.41977,87.675385,0.7092862,Centered
61.388626,87.92304,0.7110546,Centered
62.360176,88.15991,0.71282303,Centered
63.334297,88.38598,0.71459144,Centered
64.31087,88.601204,0.71635985,Centered
65.28977,88.80557,0.71812826,Centered
66.27088,88.99904,0.7198967,Centered
67.25409,89.1816,0.7216651,Centered
68.23926,89.35323,0.7234335,Centered
69.22627,89.5139,0.7252019,Centered
70.21501,89.66359,0.7269703,Centered
71.20536,89.80229,0.7287387,Centered
72.19718,89.92997,0.73050714,Centered
73.19036,90.04663,0.73227555,Centered
74.18478,90.152245,0.73404396,Centered
75.180305,90.2468,0.73581237,Centered
76.17678,90.330284,0.7375808,Centered
77.174164,90.4027,0.7393492,Centered
78.17229,90.46403,0.7411176,Centered
79.171036,90.51427,0.742886,Centered
80.17027,90.5534,0.7446544,Centered
81.16989,90.58142,0.7464228,Centered
